Year,Transect,Level,Replicate,Data_taken,Fucus_maxlength,Fucus_max_species,Asco_maxlength,Asco_maxbladders
2011,5,14,1,yes,NA,NA,NA,NA
2011,5,14,2,yes,NA,NA,NA,NA
2011,5,14,3,yes,NA,NA,NA,NA
2011,7,0,1,yes,NA,NA,NA,NA
2011,7,0,2,yes,NA,NA,NA,NA
2011,7,0,3,yes,NA,NA,NA,NA
2011,7,1,1,yes,NA,NA,NA,NA
2011,7,1,2,yes,NA,NA,NA,NA
2011,7,1,3,yes,NA,NA,NA,NA
2011,7,2,1,yes,NA,NA,NA,NA
2011,7,2,2,yes,NA,NA,NA,NA
2011,7,2,3,yes,NA,NA,NA,NA
2011,7,3,1,yes,NA,NA,NA,NA
2011,7,3,2,yes,NA,NA,NA,NA
2011,7,3,3,yes,NA,NA,NA,NA
2011,7,4,1,yes,NA,NA,NA,NA
2011,7,4,2,yes,NA,NA,NA,NA
2011,7,4,3,yes,NA,NA,NA,NA
2011,7,5,1,yes,NA,NA,NA,NA
2011,7,5,2,yes,NA,NA,NA,NA
2011,7,5,3,yes,NA,NA,NA,NA
2011,7,6,1,yes,NA,NA,NA,NA
2011,7,6,2,yes,NA,NA,NA,NA
2011,7,6,3,yes,NA,NA,NA,NA
2011,7,7,1,yes,NA,NA,NA,NA
2011,7,7,2,yes,NA,NA,NA,NA
2011,7,7,3,yes,NA,NA,56,3
2011,7,8,1,yes,NA,NA,52,3
2011,7,8,2,yes,NA,NA,53.700000000000003,2
2011,7,8,3,yes,39,Fucus spiralis,64,6
2011,7,9,1,yes,NA,NA,62,4
2011,7,9,2,yes,15,Fucus vesiculosus,NA,NA
2011,7,9,3,yes,13.6,Fucus vesiculosus,39.5,2
2011,7,10,1,yes,NA,NA,NA,NA
2011,7,10,2,yes,NA,NA,NA,NA
2011,7,10,3,yes,NA,NA,NA,NA
2011,7,11,1,yes,NA,NA,NA,NA
2011,7,11,2,yes,NA,NA,NA,NA
2011,7,11,3,yes,NA,NA,NA,NA
2011,7,12,1,yes,NA,NA,NA,NA
2011,7,12,2,yes,NA,NA,NA,NA
2011,7,12,3,yes,NA,NA,NA,NA
2011,7,13,1,yes,NA,NA,NA,NA
2011,7,13,2,yes,NA,NA,NA,NA
2011,7,13,3,yes,NA,NA,NA,NA
2011,7,14,1,yes,NA,NA,NA,NA
2011,7,14,2,yes,NA,NA,NA,NA
2011,7,14,3,yes,NA,NA,NA,NA
2012,15,-1,1,yes,NA,NA,NA,NA
2012,15,-1,2,yes,NA,NA,NA,NA
2012,15,-1,3,yes,NA,NA,NA,NA
2012,15,0,1,yes,NA,NA,NA,NA
2012,15,0,2,yes,NA,NA,NA,NA
2012,15,0,3,yes,NA,NA,NA,NA
2012,15,1,1,yes,NA,NA,NA,NA
2012,15,1,2,yes,NA,NA,NA,NA
2012,15,1,3,yes,NA,NA,NA,NA
2012,15,2,1,yes,NA,NA,NA,NA
2012,15,2,2,yes,NA,NA,NA,NA
2012,15,2,3,yes,NA,NA,NA,NA
2012,15,3,1,yes,NA,NA,NA,NA
2012,15,3,2,yes,NA,NA,NA,NA
2012,15,3,3,yes,NA,NA,NA,NA
2012,15,4,1,yes,NA,NA,NA,NA
2012,15,4,2,yes,NA,NA,NA,NA
2012,15,4,3,yes,NA,NA,NA,NA
2012,15,5,1,yes,NA,NA,NA,NA
2012,15,5,2,yes,NA,NA,NA,NA
2012,15,5,3,yes,5.8,Fucus vesiculosus,NA,NA
2012,15,6,1,yes,8,NA,NA,NA
2012,15,6,2,yes,2,NA,NA,NA
2012,15,6,3,yes,8,NA,NA,NA
2012,15,7,1,yes,4.5,Fucus vesiculosus,NA,NA
2012,15,7,2,yes,4.9,Fucus vesiculosus,NA,NA
2012,15,7,3,yes,5.6,Fucus vesiculosus,NA,NA
2012,15,8,1,yes,25,NA,NA,NA
2012,15,8,2,yes,10,NA,NA,NA
2012,15,8,3,yes,10,NA,NA,NA
2012,15,9,1,yes,11.8,Fucus vesiculosus,NA,NA
2012,15,9,2,yes,12.2,Fucus vesiculosus,NA,NA
2012,15,9,3,yes,11.7,Fucus vesiculosus,NA,NA
2012,15,10,1,yes,7,NA,NA,NA
2012,15,10,2,yes,NA,NA,NA,NA
2012,15,10,3,yes,25,NA,NA,NA
2012,15,11,1,yes,NA,NA,NA,NA
2012,15,11,2,yes,NA,NA,NA,NA
2012,15,11,3,yes,NA,NA,NA,NA
2012,26,0,1,yes,NA,NA,NA,NA
2012,26,0,2,yes,NA,NA,NA,NA
2012,26,0,3,yes,NA,NA,NA,NA
2012,26,1,1,yes,NA,NA,NA,NA
2012,26,1,2,yes,NA,NA,NA,NA
2012,26,1,3,yes,NA,NA,NA,NA
2012,26,2,1,yes,NA,NA,NA,NA
2012,26,2,2,yes,NA,NA,NA,NA
2012,26,2,3,yes,NA,NA,NA,NA
2012,26,3,1,yes,NA,NA,NA,NA
2012,26,3,2,yes,NA,NA,NA,NA
2012,26,3,3,yes,NA,NA,NA,NA
2012,26,4,1,yes,NA,NA,NA,NA
2012,26,4,2,yes,NA,NA,NA,NA
2012,26,4,3,yes,NA,NA,NA,NA
2012,26,5,1,yes,NA,NA,NA,NA
2012,26,5,2,yes,NA,NA,NA,NA
2012,26,5,3,yes,NA,NA,NA,NA
2012,26,6,1,yes,NA,NA,63.4,7
2012,26,6,2,yes,30,Fucus vesiculosus,75,4
2012,26,6,3,yes,NA,NA,70,4
2012,26,7,1,yes,31.1,Fucus vesiculosus,58.3,4
2012,26,7,2,yes,NA,NA,62.8,4
2012,26,7,3,yes,NA,NA,66.6,7
2012,26,8,1,yes,NA,NA,60,2
2012,26,8,2,yes,40,Fucus vesiculosus,70,6
2012,26,8,3,yes,32,Fucus vesiculosus,34,2
2012,26,9,1,yes,NA,NA,29,1
2012,26,9,2,yes,24.1,Fucus vesiculosus,26.8,2
2012,26,9,3,yes,NA,NA,33.5,2
2012,26,10,1,yes,NA,NA,NA,NA
2012,26,10,2,yes,NA,NA,NA,NA
2012,26,10,3,yes,NA,NA,NA,NA
2012,26,11,1,yes,NA,NA,NA,NA
2012,26,11,2,yes,NA,NA,NA,NA
2012,26,11,3,yes,NA,NA,NA,NA
2012,26,12,1,yes,NA,NA,NA,NA
2012,26,12,2,yes,NA,NA,NA,NA
2012,26,12,3,yes,NA,NA,NA,NA
2012,5,0,1,no,NA,NA,NA,NA
2012,5,0,2,no,NA,NA,NA,NA
2012,5,0,3,no,NA,NA,NA,NA
2012,5,1,1,yes,NA,NA,NA,NA
2012,5,1,2,yes,NA,NA,NA,NA
2012,5,1,3,yes,NA,NA,NA,NA
2012,5,2,1,yes,NA,NA,NA,NA
2012,5,2,2,yes,NA,NA,NA,NA
2012,5,2,3,yes,NA,NA,NA,NA
2012,5,3,1,yes,NA,NA,NA,NA
2012,5,3,2,yes,NA,NA,NA,NA
2012,5,3,3,yes,NA,NA,NA,NA
2012,5,4,1,yes,NA,NA,NA,NA
2012,5,4,2,yes,NA,NA,NA,NA
2012,5,4,3,yes,NA,NA,NA,NA
2012,5,5,1,yes,NA,NA,NA,NA
2012,5,5,2,yes,NA,NA,NA,NA
2012,5,5,3,yes,NA,NA,NA,NA
2012,5,6,1,yes,NA,NA,76.2,5
2012,5,6,2,yes,NA,NA,75,4
2012,5,6,3,yes,NA,NA,80,5
2012,5,7,1,yes,NA,NA,52.5,5
2012,5,7,2,yes,NA,NA,92,5
2012,5,7,3,yes,NA,NA,61.6,3
2012,5,8,1,yes,NA,NA,75,4
2012,5,8,2,yes,NA,NA,65,3
2012,5,8,3,yes,NA,NA,45,3
2012,5,9,1,yes,NA,NA,50.8,3
2012,5,9,2,yes,NA,NA,36,2
2012,5,9,3,yes,NA,NA,35.2,1
2012,5,10,1,yes,NA,NA,NA,NA
2012,5,10,2,yes,NA,NA,30,3
2012,5,10,3,yes,NA,NA,25,4
2012,5,11,1,yes,30.5,NA,61,2
2012,5,11,2,yes,10,NA,NA,NA
2012,5,11,3,yes,27,NA,41,2
2012,5,12,1,yes,NA,NA,NA,NA
2012,5,12,2,yes,NA,NA,NA,NA
2012,5,12,3,yes,NA,NA,NA,NA
2012,7,0,1,yes,NA,NA,NA,NA
2012,7,0,2,yes,NA,NA,NA,NA
2012,7,0,3,yes,NA,NA,NA,NA
2012,7,1,1,yes,NA,NA,NA,NA
2012,7,1,2,yes,NA,NA,NA,NA
2012,7,1,3,yes,NA,NA,NA,NA
2012,7,2,1,yes,NA,NA,NA,NA
2012,7,2,2,yes,NA,NA,NA,NA
2012,7,2,3,yes,NA,NA,NA,NA
2012,7,3,1,yes,NA,NA,NA,NA
2012,7,3,2,yes,NA,NA,NA,NA
2012,7,3,3,yes,NA,NA,NA,NA
2012,7,4,1,yes,NA,NA,NA,NA
2012,7,4,2,yes,NA,NA,NA,NA
2012,7,4,3,yes,NA,NA,NA,NA
2012,7,5,1,yes,NA,NA,NA,NA
2012,7,5,2,yes,NA,NA,NA,NA
2012,7,5,3,yes,NA,NA,NA,NA
2012,7,6,1,yes,NA,NA,60,4
2012,7,6,2,yes,NA,NA,NA,NA
2012,7,6,3,yes,15,Fucus vesiculosus,NA,NA
2012,7,7,1,yes,56.4,Fucus vesiculosus,63.9,4
2012,7,7,2,yes,NA,NA,40.4,3
2012,7,7,3,yes,NA,NA,36.5,3
2012,7,8,1,yes,60,Fucus vesiculosus,80,7
2012,7,8,2,yes,30,Fucus vesiculosus,60,1
2012,7,8,3,yes,60,Fucus vesiculosus,70,4
2012,7,9,1,yes,NA,NA,NA,NA
2012,7,9,2,yes,12.1,Fucus vesiculosus,NA,NA
2012,7,9,3,yes,5.2,Fucus vesiculosus,31.2,2
2012,7,10,1,yes,NA,NA,NA,NA
2012,7,10,2,yes,NA,NA,NA,NA
2012,7,10,3,yes,NA,NA,NA,NA
2012,7,11,1,yes,NA,NA,NA,NA
2012,7,11,2,yes,NA,NA,NA,NA
2012,7,11,3,yes,NA,NA,NA,NA
2012,7,12,1,yes,NA,NA,NA,NA
2012,7,12,2,no,NA,NA,NA,NA
2012,7,12,3,no,NA,NA,NA,NA
2013,15,0,1,yes,NA,NA,NA,NA
2013,15,0,2,yes,NA,NA,NA,NA
2013,15,0,3,yes,NA,NA,NA,NA
2013,15,1,1,yes,NA,NA,NA,NA
2013,15,1,2,yes,NA,NA,NA,NA
2013,15,1,3,yes,NA,NA,NA,NA
2013,15,2,1,yes,NA,NA,NA,NA
2013,15,2,2,yes,NA,NA,NA,NA
2013,15,2,3,yes,NA,NA,NA,NA
2013,15,3,1,yes,NA,NA,NA,NA
2013,15,3,2,yes,NA,NA,NA,NA
2013,15,3,3,yes,NA,NA,NA,NA
2013,15,4,1,yes,NA,NA,NA,NA
2013,15,4,2,yes,NA,NA,NA,NA
2013,15,4,3,yes,NA,NA,NA,NA
2013,15,5,1,yes,NA,NA,NA,NA
2013,15,5,2,yes,NA,NA,NA,NA
2013,15,5,3,yes,NA,NA,NA,NA
2013,15,6,1,yes,NA,NA,NA,NA
2013,15,6,2,yes,NA,NA,NA,NA
2013,15,6,3,yes,NA,NA,NA,NA
2013,15,7,1,yes,NA,NA,NA,NA
2013,15,7,2,yes,NA,NA,NA,NA
2013,15,7,3,yes,NA,NA,NA,NA
2013,15,8,1,yes,NA,NA,NA,NA
2013,15,8,2,yes,NA,NA,NA,NA
2013,15,8,3,yes,NA,NA,NA,NA
2013,15,9,1,yes,NA,NA,NA,NA
2013,15,9,2,yes,NA,NA,NA,NA
2013,15,9,3,yes,NA,NA,NA,NA
2013,15,10,1,yes,NA,NA,NA,NA
2013,15,10,2,yes,NA,NA,NA,NA
2013,15,10,3,yes,NA,NA,NA,NA
2013,15,11,1,yes,NA,NA,NA,NA
2013,15,11,2,yes,NA,NA,NA,NA
2013,15,11,3,yes,NA,NA,NA,NA
2013,15,12,1,yes,NA,NA,NA,NA
2013,15,12,2,yes,NA,NA,NA,NA
2013,15,12,3,yes,NA,NA,NA,NA
2013,15,13,1,yes,NA,NA,NA,NA
2013,15,13,2,yes,NA,NA,NA,NA
2013,15,13,3,yes,NA,NA,NA,NA
2013,15,14,1,yes,NA,NA,NA,NA
2013,15,14,2,yes,NA,NA,NA,NA
2013,15,14,3,yes,NA,NA,NA,NA
2013,5,0,1,yes,NA,NA,NA,NA
2013,5,0,2,yes,NA,NA,NA,NA
2013,5,0,3,yes,NA,NA,NA,NA
2013,5,1,1,yes,NA,NA,NA,NA
2013,5,1,2,yes,NA,NA,NA,NA
2013,5,1,3,yes,NA,NA,NA,NA
2013,5,2,1,yes,NA,NA,NA,NA
2013,5,2,2,yes,NA,NA,NA,NA
2013,5,2,3,yes,NA,NA,NA,NA
2013,5,3,1,yes,NA,NA,NA,NA
2013,5,3,2,yes,NA,NA,NA,NA
2013,5,3,3,yes,NA,NA,NA,NA
2013,5,4,1,yes,NA,NA,NA,NA
2013,5,4,2,yes,NA,NA,NA,NA
2013,5,4,3,yes,NA,NA,NA,NA
2013,5,5,1,yes,NA,NA,NA,NA
2013,5,5,2,yes,NA,NA,NA,NA
2013,5,5,3,yes,NA,NA,NA,NA
2013,5,6,1,yes,NA,NA,NA,NA
2013,5,6,2,yes,NA,NA,NA,NA
2013,5,6,3,yes,NA,NA,NA,NA
2013,5,7,1,yes,NA,NA,53.9,4
2013,5,7,2,yes,NA,NA,57.2,2
2013,5,7,3,yes,NA,NA,NA,NA
2013,5,8,1,yes,NA,NA,61.4,3
2013,5,8,2,yes,NA,NA,51.4,3
2013,5,8,3,yes,NA,NA,41.7,1
2013,5,9,1,yes,17.6,NA,35.2,2
2013,5,9,2,yes,NA,NA,NA,NA
2013,5,9,3,yes,25.3,NA,28.6,1
2013,5,10,1,yes,NA,NA,NA,NA
2013,5,10,2,yes,NA,NA,42.4,3
2013,5,10,3,yes,NA,NA,38.1,2
2013,5,11,1,yes,NA,NA,NA,NA
2013,5,11,2,yes,NA,NA,NA,NA
2013,5,11,3,yes,NA,NA,NA,NA
2013,5,12,1,yes,NA,NA,NA,NA
2013,5,12,2,yes,NA,NA,NA,NA
2013,5,12,3,yes,NA,NA,NA,NA
2013,5,13,1,yes,NA,NA,NA,NA
2013,5,13,2,yes,NA,NA,NA,NA
2013,5,13,3,yes,NA,NA,NA,NA
2013,5,14,1,yes,NA,NA,NA,NA
2013,5,14,2,yes,NA,NA,NA,NA
2013,5,14,3,yes,NA,NA,NA,NA
2013,5,0,1,yes,NA,NA,NA,NA
2013,5,0,2,yes,NA,NA,NA,NA
2013,5,0,3,yes,NA,NA,NA,NA
2013,5,1,1,yes,NA,NA,NA,NA
2013,5,1,2,yes,NA,NA,NA,NA
2013,5,1,3,yes,NA,NA,NA,NA
2013,5,2,1,yes,NA,NA,NA,NA
2013,5,2,2,yes,NA,NA,NA,NA
2013,5,2,3,yes,NA,NA,NA,NA
2013,5,3,1,yes,NA,NA,NA,NA
2013,5,3,2,yes,NA,NA,NA,NA
2013,5,3,3,yes,NA,NA,NA,NA
2013,5,4,1,yes,NA,NA,NA,NA
2013,5,4,2,yes,NA,NA,NA,NA
2013,5,4,3,yes,NA,NA,NA,NA
2013,5,5,1,yes,NA,NA,NA,NA
2013,5,5,2,yes,NA,NA,NA,NA
2013,5,5,3,yes,NA,NA,NA,NA
2013,5,6,1,yes,NA,NA,NA,NA
2013,5,6,2,yes,NA,NA,NA,NA
2013,5,6,3,yes,NA,NA,NA,NA
2013,5,7,1,yes,NA,NA,53.9,4
2013,5,7,2,yes,NA,NA,57.2,2
2013,5,7,3,yes,NA,NA,NA,NA
2013,5,8,1,yes,NA,NA,61.4,3
2013,5,8,2,yes,NA,NA,51.4,3
2013,5,8,3,yes,NA,NA,41.7,1
2013,5,9,1,yes,17.6,NA,35.2,2
2013,5,9,2,yes,NA,NA,NA,NA
2013,5,9,3,yes,25.3,NA,28.6,1
2013,5,10,1,yes,NA,NA,NA,NA
2013,5,10,2,yes,NA,NA,42.4,3
2013,5,10,3,yes,NA,NA,38.1,2
2013,5,11,1,yes,NA,NA,NA,NA
2013,5,11,2,yes,NA,NA,NA,NA
2013,5,11,3,yes,NA,NA,NA,NA
2013,5,12,1,yes,NA,NA,NA,NA
2013,5,12,2,yes,NA,NA,NA,NA
2013,5,12,3,yes,NA,NA,NA,NA
2013,5,13,1,yes,NA,NA,NA,NA
2013,5,13,2,yes,NA,NA,NA,NA
2013,5,13,3,yes,NA,NA,NA,NA
2013,5,14,1,yes,NA,NA,NA,NA
2013,5,14,2,yes,NA,NA,NA,NA
2013,5,14,3,no,NA,NA,NA,NA
2013,7,0,1,yes,NA,NA,NA,NA
2013,7,0,2,yes,NA,NA,NA,NA
2013,7,0,3,yes,NA,NA,NA,NA
2013,7,1,1,yes,NA,NA,NA,NA
2013,7,1,2,yes,NA,NA,NA,NA
2013,7,1,3,yes,NA,NA,NA,NA
2013,7,2,1,yes,NA,NA,NA,NA
2013,7,2,2,yes,NA,NA,NA,NA
2013,7,2,3,yes,NA,NA,NA,NA
2013,7,3,1,yes,NA,NA,NA,NA
2013,7,3,2,yes,NA,NA,NA,NA
2013,7,3,3,yes,NA,NA,NA,NA
2013,7,4,1,yes,NA,NA,NA,NA
2013,7,4,2,yes,NA,NA,NA,NA
2013,7,4,3,yes,NA,NA,NA,NA
2013,7,5,1,yes,NA,NA,NA,NA
2013,7,5,2,yes,NA,NA,NA,NA
2013,7,5,3,yes,NA,NA,NA,NA
2013,7,6,1,yes,NA,NA,NA,NA
2013,7,6,2,yes,NA,NA,61.6,2
2013,7,6,3,yes,NA,NA,48.4,3
2013,7,7,1,yes,NA,NA,43,3
2013,7,7,2,yes,21.9,Fucus spiralis,46.3,4
2013,7,7,3,yes,NA,NA,43.7,2
2013,7,8,1,yes,NA,NA,NA,NA
2013,7,8,2,yes,NA,NA,61,3
2013,7,8,3,yes,NA,NA,NA,NA
2013,7,9,1,yes,NA,NA,NA,NA
2013,7,9,2,yes,NA,NA,NA,NA
2013,7,9,3,yes,NA,NA,NA,NA
2013,7,10,1,yes,NA,NA,NA,NA
2013,7,10,2,yes,9,Fucus vesiculosus,NA,NA
2013,7,10,3,yes,NA,NA,71,3
2013,7,11,1,yes,NA,NA,NA,NA
2013,7,11,2,yes,NA,NA,30.5,1
2013,7,11,3,yes,NA,NA,NA,NA
2013,7,12,1,yes,NA,NA,NA,NA
2013,7,12,2,yes,NA,NA,NA,NA
2013,7,12,3,yes,NA,NA,NA,NA
2013,7,13,1,yes,NA,NA,NA,NA
2013,7,13,2,yes,NA,NA,NA,NA
2013,7,13,3,yes,NA,NA,NA,NA
2013,7,14,1,yes,NA,NA,NA,NA
2013,7,14,2,yes,NA,NA,NA,NA
2013,7,14,3,yes,NA,NA,NA,NA
2014,15,0,1,no,NA,NA,NA,NA
2014,15,0,2,yes,NA,NA,NA,NA
2014,15,0,3,yes,NA,NA,NA,NA
2014,15,1,1,yes,NA,NA,NA,NA
2014,15,1,2,yes,NA,NA,NA,NA
2014,15,1,3,yes,NA,NA,NA,NA
2014,15,2,1,yes,NA,NA,NA,NA
2014,15,2,2,yes,NA,NA,NA,NA
2014,15,2,3,yes,NA,NA,NA,NA
2014,15,3,1,yes,NA,NA,NA,NA
2014,15,3,2,yes,NA,NA,NA,NA
2014,15,3,3,yes,NA,NA,NA,NA
2014,15,4,1,yes,NA,NA,NA,NA
2014,15,4,2,yes,NA,NA,NA,NA
2014,15,4,3,yes,NA,NA,NA,NA
2014,15,5,1,NA,NA,NA,NA,NA
2014,15,5,2,yes,6,Fucus spiralis,NA,NA
2014,15,5,3,yes,NA,NA,NA,NA
2014,15,6,1,NA,NA,NA,NA,NA
2014,15,6,2,yes,NA,NA,NA,NA
2014,15,6,3,yes,NA,NA,NA,NA
2014,15,7,1,yes,5.6,Fucus spiralis,NA,NA
2014,15,7,2,yes,4.5,Fucus spiralis,NA,NA
2014,15,7,3,yes,7,Fucus spiralis,NA,NA
2014,15,8,1,yes,6.2,NA,NA,NA
2014,15,8,2,yes,7.3,NA,NA,NA
2014,15,8,3,yes,NA,NA,NA,NA
2014,15,9,1,yes,12.6,Fucus distichus,NA,NA
2014,15,9,2,yes,9.5,Fucus distichus,NA,NA
2014,15,9,3,yes,14.6,Fucus distichus,NA,NA
2014,15,10,1,yes,27.9,Fucus vesiculosus,NA,NA
2014,15,10,2,yes,17.8,NA,NA,NA
2014,15,10,3,yes,23,Fucus distichus,NA,NA
2014,15,11,1,yes,31.5,Fucus distichus,NA,NA
2014,15,11,2,yes,NA,NA,NA,NA
2014,15,11,3,yes,NA,NA,NA,NA
2014,15,12,1,yes,NA,NA,NA,NA
2014,15,12,2,yes,NA,NA,NA,NA
2014,15,12,3,yes,NA,NA,NA,NA
2014,15,13,1,yes,NA,NA,NA,NA
2014,15,13,2,yes,NA,NA,NA,NA
2014,15,13,3,yes,NA,NA,NA,NA
2014,15,14,1,yes,NA,NA,NA,NA
2014,15,14,2,yes,NA,NA,NA,NA
2014,15,14,3,yes,NA,NA,NA,NA
2014,26,0,1,yes,NA,NA,NA,NA
2014,26,0,2,yes,NA,NA,NA,NA
2014,26,0,3,yes,NA,NA,NA,NA
2014,26,1,1,yes,NA,NA,NA,NA
2014,26,1,2,yes,NA,NA,NA,NA
2014,26,1,3,yes,NA,NA,NA,NA
2014,26,2,1,yes,NA,NA,NA,NA
2014,26,2,2,yes,NA,NA,NA,NA
2014,26,2,3,yes,NA,NA,NA,NA
2014,26,3,1,yes,NA,NA,NA,NA
2014,26,3,2,yes,NA,NA,NA,NA
2014,26,3,3,yes,NA,NA,NA,NA
2014,26,4,1,yes,NA,NA,NA,NA
2014,26,4,2,yes,NA,NA,NA,NA
2014,26,4,3,yes,NA,NA,NA,NA
2014,26,5,1,yes,NA,NA,NA,NA
2014,26,5,2,yes,NA,NA,NA,NA
2014,26,5,3,yes,2,NA,NA,NA
2014,26,6,1,yes,NA,NA,NA,NA
2014,26,6,2,yes,NA,NA,NA,NA
2014,26,6,3,yes,NA,NA,NA,NA
2014,26,7,1,yes,49,NA,51,1
2014,26,7,2,yes,NA,NA,97.5,5
2014,26,7,3,yes,NA,NA,61,3
2014,26,8,1,yes,30.5,Fucus vesiculosus,NA,NA
2014,26,8,2,yes,29.2,Fucus vesiculosus,29,NA
2014,26,8,3,yes,NA,NA,59.7,NA
2014,26,9,1,yes,35,NA,50,4
2014,26,9,2,yes,NA,NA,50,1
2014,26,9,3,yes,17,NA,67,4
2014,26,10,1,yes,5,NA,NA,NA
2014,26,10,2,yes,17.3,NA,NA,NA
2014,26,10,3,yes,22.8,NA,NA,NA
2014,26,11,1,yes,17,NA,NA,NA
2014,26,11,2,yes,NA,NA,NA,NA
2014,26,11,3,yes,NA,NA,NA,NA
2014,26,12,1,yes,NA,NA,NA,NA
2014,26,12,2,yes,12.1,Fucus vesiculosus,NA,NA
2014,26,12,3,yes,15,Fucus vesiculosus,NA,NA
2014,26,13,1,yes,11,NA,NA,NA
2014,26,13,2,yes,3.5,NA,NA,NA
2014,26,13,3,yes,NA,NA,NA,NA
2014,26,14,1,no,NA,NA,NA,NA
2014,26,14,2,no,NA,NA,NA,NA
2014,26,14,3,no,NA,NA,NA,NA
2014,5,0,1,yes,NA,NA,NA,NA
2014,5,0,2,yes,NA,NA,NA,NA
2014,5,0,3,yes,NA,NA,NA,NA
2014,5,1,1,yes,NA,NA,NA,NA
2014,5,1,2,yes,NA,NA,NA,NA
2014,5,1,3,yes,NA,NA,NA,NA
2014,5,2,1,yes,NA,NA,NA,NA
2014,5,2,2,yes,NA,NA,NA,NA
2014,5,2,3,yes,NA,NA,NA,NA
2014,5,3,1,yes,NA,NA,NA,NA
2014,5,3,2,yes,NA,NA,NA,NA
2014,5,3,3,yes,NA,NA,NA,NA
2014,5,4,1,yes,NA,NA,NA,NA
2014,5,4,2,yes,NA,NA,NA,NA
2014,5,4,3,yes,NA,NA,NA,NA
2014,5,5,1,yes,NA,NA,NA,NA
2014,5,5,2,yes,NA,NA,NA,NA
2014,5,5,3,yes,NA,NA,NA,NA
2014,5,6,1,yes,NA,NA,40.6,NA
2014,5,6,2,yes,17.8,Fucus vesiculosus,28,NA
2014,5,6,3,yes,NA,NA,49.5,NA
2014,5,7,1,yes,NA,NA,NA,NA
2014,5,7,2,yes,NA,NA,67.2,4
2014,5,7,3,yes,15,Fucus vesiculosus,40,3
2014,5,8,1,yes,NA,NA,77.7,NA
2014,5,8,2,yes,29.8,NA,31.1,NA
2014,5,8,3,yes,7.6,NA,51.4,NA
2014,5,9,1,yes,NA,NA,50.5,NA
2014,5,9,2,yes,27,NA,47.5,NA
2014,5,9,3,yes,10.5,NA,58,NA
2014,5,10,1,yes,48.2,NA,47,NA
2014,5,10,2,yes,NA,NA,NA,NA
2014,5,10,3,yes,NA,NA,NA,NA
2014,5,11,1,yes,35.5,NA,47.5,3
2014,5,11,2,yes,27.5,NA,NA,NA
2014,5,11,3,yes,NA,NA,NA,NA
2014,5,12,1,yes,11,NA,NA,NA
2014,5,12,2,yes,7,NA,NA,NA
2014,5,12,3,no,NA,NA,NA,NA
2014,5,13,1,no,NA,NA,NA,NA
2014,5,13,2,no,NA,NA,NA,NA
2014,5,13,3,no,NA,NA,NA,NA
2014,5,14,1,no,NA,NA,NA,NA
2014,5,14,2,no,NA,NA,NA,NA
2014,5,14,3,no,NA,NA,NA,NA
2014,7,0,1,no,NA,NA,NA,NA
2014,7,0,2,yes,NA,NA,NA,NA
2014,7,0,3,yes,NA,NA,NA,NA
2014,7,1,1,yes,NA,NA,NA,NA
2014,7,1,2,yes,NA,NA,NA,NA
2014,7,1,3,yes,NA,NA,NA,NA
2014,7,2,1,yes,NA,NA,NA,NA
2014,7,2,2,yes,NA,NA,NA,NA
2014,7,2,3,yes,NA,NA,NA,NA
2014,7,3,1,yes,NA,NA,NA,NA
2014,7,3,2,yes,NA,NA,NA,NA
2014,7,3,3,yes,NA,NA,NA,NA
2014,7,4,1,yes,NA,NA,NA,NA
2014,7,4,2,yes,NA,NA,NA,NA
2014,7,4,3,yes,NA,NA,NA,NA
2014,7,5,1,yes,NA,NA,NA,NA
2014,7,5,2,yes,NA,NA,NA,NA
2014,7,5,3,yes,NA,NA,NA,NA
2014,7,6,1,yes,NA,NA,NA,NA
2014,7,6,2,yes,NA,NA,NA,NA
2014,7,6,3,yes,NA,NA,NA,NA
2014,7,7,1,yes,NA,NA,NA,NA
2014,7,7,2,yes,17,Fucus spiralis,59,5
2014,7,7,3,yes,7,Fucus spiralis,NA,NA
2014,7,8,1,yes,NA,NA,48.8,1
2014,7,8,2,yes,12,Fucus vesiculosus,61,3
2014,7,8,3,yes,13.8,NA,NA,NA
2014,7,9,1,yes,NA,NA,56,3
2014,7,9,2,yes,15,Fucus spp.,49,3
2014,7,9,3,yes,13.5,Fucus spiralis,NA,NA
2014,7,10,1,yes,10.3,NA,NA,NA
2014,7,10,2,yes,31.2,NA,39.9,1
2014,7,10,3,yes,48.8,Fucus vesiculosus,NA,NA
2014,7,11,1,yes,32.5,Fucus vesiculosus,42,2
2014,7,11,2,yes,33,Fucus vesiculosus,74,3
2014,7,11,3,yes,13,Fucus vesiculosus,25.5,1
2014,7,12,1,yes,16.5,Fucus vesiculosus,NA,NA
2014,7,12,2,yes,NA,NA,NA,NA
2014,7,12,3,yes,NA,NA,NA,NA
2014,7,13,1,yes,NA,NA,NA,NA
2014,7,13,2,yes,5.5,Fucus vesiculosus,NA,NA
2014,7,13,3,yes,9,Fucus vesiculosus,NA,NA
2014,7,14,1,yes,NA,NA,NA,NA
2014,7,14,2,yes,NA,NA,NA,NA
2014,7,14,3,yes,NA,NA,NA,NA
2015,15,0,1,yes,NA,NA,NA,NA
2015,15,0,2,yes,NA,NA,NA,NA
2015,15,0,3,yes,NA,NA,NA,NA
2015,15,1,1,yes,NA,NA,NA,NA
